created,updated,model_year_id,vehicle_model_id,brand_id,brand_name,vehicle_model_name,vehicle_model_generic_name,vehicle_model_aliases,year_launched,year,year_status,discontinuation_date,year_label,vehicle_category,vehicle_type,engine_types,transmission_types,facelift,facelift_description,major_changes,remarks,brochure_pdf,brochure_download_link,price_range,region_id,region_name,country_name,region_level_guidelines,region_level_guardrails,brand_logo_url,brand_website,parent_company,brand_level_guidelines,brand_level_guardrails,oem_id,oem_name,oem_brand_awareness,oem_country_of_origin,oem_wiki_description,feature_summary,competitor_vehicles
,,,,,Honda,CB200X,CB200X,CB 200X,2021,2025,Active,,2025,Passenger vehicles,Motorcycle,Petrol,Manual,No,,Adventure-tourer styling for 200cc segment,Adventure-crossover positioned between commuter and middleweight,https://d24ohqpcwj3ww1.cloudfront.net/CB 200/media/document/40a21431-c6a8-4526-a240-0866bc45d77d-69c53627_cb200x.pdf,https://d24ohqpcwj3ww1.cloudfront.net/CB 200/media/document/40a21431-c6a8-4526-a240-0866bc45d77d-69c53627_cb200x.pdf,"min_price: 145000, max_price: 155000",,India,India,,,https://www.honda2wheelersindia.com/,https://www.honda2wheelersindia.com,"Honda Motor Co., Ltd.",,,,"Honda Motor Co., Ltd.",,,,"The Honda CB200X is a crossover adventure-commuter motorcycle powered by a 184.4cc air-cooled, fuel-injected, 4-stroke OHC single-cylinder engine producing 17.03 PS at 8,500 rpm and 16.1 Nm at 6,000 rpm, paired with a 5-speed gearbox, designed to bridge urban commuting and lightweight adventure touring with raised suspension, crossover styling and genuine rough-road capability. \n - The CB200X uses a steel diamond frame with 41 mm conventional telescopic front forks offering 145 mm travel and a preload adjustable mono-shock rear with 130 mm travel — both tuned specifically for comfortable performance over rough roads, village lanes and mild trail surfaces typical of crossover Indian riding conditions. \n - Dual-channel ABS with a 276 mm front disc and 220 mm rear disc, 17-inch front and rear alloy wheels with wire-spoke styling and semi-knobby pattern tubeless tyres, an 810 mm seat height, a compact windscreen deflector, a round LED headlamp with DRL guards and aluminium-finish engine guard contribute to the CB200X's genuine adventure crossover character. \n - The fully digital instrument console, full LED lighting, USB charging port, wide handlebar for easy off-road-inspired control and a comfortable upright riding position with a single-piece well-cushioned seat make the CB200X as practical as it is adventure-styled for everyday riding. \n - A 12-litre fuel tank with approximately 45 kmpl efficiency gives the CB200X a practical touring range for inter-city journeys, with the shared Hornet 2.0 engine providing a proven and well-supported powertrain backed by Honda's extensive service infrastructure. \n - Priced at approximately Rs 1.46 lakh to Rs 1.52 lakh ex-showroom, the CB200X competes with Yamaha FZ-X, Hero Xpulse 200 4V and Royal Enfield Meteor where Honda's dual-channel ABS, 184cc proven engine performance, crossover capability and build quality make it one of the most complete adventure crossover motorcycles under Rs 1.5 lakh.","Yamaha FZ-X, Hero XPulse 200, Royal Enfield Hunter 350"
,,,,,Honda,CB300F,CB300F,CB 300F,2022,2025,Active,,2025,Passenger vehicles,Motorcycle,Petrol,Manual,No,,New entry-level naked for 300cc segment,Affordable naked 300cc for urban riders,https://d24ohqpcwj3ww1.cloudfront.net/Cb300F/media/document/2e8f17e0-aa9d-4a87-84dd-f7c1556eb1bb-69c537d8_honda-cb300f-flex-fuel-brochure.pdf,https://d24ohqpcwj3ww1.cloudfront.net/Cb300F/media/document/2e8f17e0-aa9d-4a87-84dd-f7c1556eb1bb-69c537d8_honda-cb300f-flex-fuel-brochure.pdf,"min_price: 193000, max_price: 205000",,India,India,,,https://www.honda2wheelersindia.com/,https://www.honda2wheelersindia.com,"Honda Motor Co., Ltd.",,,,"Honda Motor Co., Ltd.",,,,"The Honda CB300F is a premium naked street motorcycle powered by a 293cc liquid-cooled, fuel-injected, 4-stroke DOHC 4-valve single-cylinder engine producing 26.0 PS at 8,500 rpm and 25.9 Nm at 6,000 rpm, mated to a 6-speed gearbox with assist and slipper clutch, positioned as Honda's most accessible premium naked motorcycle in the sub-300cc segment with full-blown sports-naked character. \n - The cycle parts include a steel trellis diamond frame with 37 mm conventional telescopic front forks, a preload adjustable mono-shock rear, a 296 mm front disc and 220 mm rear disc with dual-channel ABS, 17-inch alloy wheels with 110/70 front and 150/60 rear tubeless radial tyres for sharp and confident handling dynamics. \n - A 5-inch colour TFT instrument display, Honda Riding Modes (Standard and Sport), Honda Selectable Torque Control (HSTC), full LED lighting with a Y-shaped DRL headlamp signature, a USB charging port and the assist and slipper clutch make the CB300F one of the most technology-loaded 300cc naked motorcycles from a mainstream manufacturer. \n - The sportily upright ergonomics with a medium-width handlebar, rearward footpeg placement and an 820 mm seat height create a sporty but accessible riding position that appeals to riders upgrading from smaller motorcycles while remaining genuinely engaging for experienced sport riders. \n - Available in Radiant Red Metallic, Pearl Igneous Black and Mat Axis Gray Metallic with a 12-litre fuel tank and approximately 30 to 35 kmpl efficiency, the CB300F is priced at approximately Rs 2.78 lakh to Rs 2.90 lakh ex-showroom competing with KTM Duke 250, Bajaj Dominar 250 and TVS Apache RR 310. \n - The CB300F's TFT display, riding modes, traction control, liquid-cooled DOHC engine, assist and slipper clutch and Honda's premium brand experience combine to deliver a genuinely complete sub-300cc naked package that outclasses air-cooled rivals in technology sophistication and riding dynamics.","Yamaha FZ25, KTM Duke 250, Bajaj Pulsar N250"
,,,,,Honda,CB300R,CB300R,CB 300R,2019,2025,Active,,2025,Passenger vehicles,Motorcycle,Petrol,Manual,No,,"Neo-Café Racer styling, imported CBU","Premium neo-retro 300cc naked, CBU import",https://d24ohqpcwj3ww1.cloudfront.net/CB300R/media/document/235cf92f-6caa-4a92-a2e6-e8eb31ea8cd2-69c53803_honda-cb300r.pdf,https://d24ohqpcwj3ww1.cloudfront.net/CB300R/media/document/235cf92f-6caa-4a92-a2e6-e8eb31ea8cd2-69c53803_honda-cb300r.pdf,"min_price: 310000, max_price: 330000",,India,India,,,https://www.honda2wheelersindia.com/,https://www.honda2wheelersindia.com,"Honda Motor Co., Ltd.",,,,"Honda Motor Co., Ltd.",,,,"The Honda CB300R is a neo-retro styled premium naked motorcycle powered by a 286cc liquid-cooled, fuel-injected, 4-stroke DOHC 4-valve single-cylinder engine producing approximately 31 PS at 9,000 rpm and 27.5 Nm at 7,500 rpm, paired with a 6-speed gearbox with assist and slipper clutch, combining Honda's CB café-racer heritage with thoroughly modern engineering and technology. \n - The CB300R uses a steel trellis frame with 41 mm USD front forks for sharper steering response, a preload adjustable mono-shock rear, a 296 mm front disc and 240 mm rear disc with dual-channel ABS and Honda Selectable Torque Control (HSTC), 17-inch diamond-cut alloy wheels with 110/70 front and 150/60 rear radial tubeless tyres for premium handling capability. \n - Honda Selectable Torque Control (HSTC) traction control, two riding modes, a round full-colour TFT instrument display with Bluetooth smartphone connectivity, a USB charging port and the assist and slipper clutch make the CB300R's feature set genuinely premium despite its accessible near-300cc displacement. \n - The neo-retro design is the CB300R's defining identity — a circular LED headlamp with round DRL, an exposed trellis frame, minimalist bodywork, a short tail section, sculpted fuel tank and elegant proportions that reference Honda's classic CB café heritage while maintaining a thoroughly modern fit and finish quality. \n - Available in Pearl Glare White, Mat Axis Gray Metallic and Matte Gunpowder Black Metallic with a 10-litre fuel tank and approximately 30 to 35 kmpl efficiency, the CB300R is priced at approximately Rs 2.93 lakh to Rs 3.05 lakh ex-showroom competing with KTM Duke 390, Husqvarna Vitpilen 401 and BMW G310R. \n - The CB300R's neo-retro café-racer styling, USD forks, traction control, TFT Bluetooth display and Honda's premium brand experience at a near-300cc price point make it a uniquely compelling choice for style-conscious performance buyers who want genuine retro aesthetics without compromising on modern technology.","KTM Duke 390, Yamaha MT-03, Kawasaki Z300"
,,,,,Honda,H'ness CB350,H'ness CB350,"Hness CB350, CB350, H'ness",2020,2025,Active,,2025,Passenger vehicles,Motorcycle,Petrol,Manual,No,,"Modern retro 350cc, Bluetooth connectivity, dual-channel ABS",Premium modern-retro 350cc competing with Royal Enfield,https://d24ohqpcwj3ww1.cloudfront.net/Hnies /media/document/9bbf7c3a-17ed-432f-b6a4-0cfc790cabb1-69c53829_honda-hness-cb350.pdf,https://d24ohqpcwj3ww1.cloudfront.net/Hnies /media/document/9bbf7c3a-17ed-432f-b6a4-0cfc790cabb1-69c53829_honda-hness-cb350.pdf,"min_price: 200000, max_price: 215000",,India,India,,,https://www.honda2wheelersindia.com/,https://www.honda2wheelersindia.com,"Honda Motor Co., Ltd.",,,,"Honda Motor Co., Ltd.",,,,"The Honda H'ness CB350 is a premium modern-classic 350cc motorcycle powered by a 348.36cc air-cooled, fuel-injected, 4-stroke, 2-valve OHC single-cylinder engine producing 21.07 PS at 5,500 rpm and 30 Nm at 3,000 rpm, paired with a 5-speed gearbox, engineered to rival the Royal Enfield Meteor 350 with Honda's Japanese engineering precision, build quality and connected technology. \n - The H'ness CB350 features dual-channel ABS, a 310 mm front disc and 240 mm rear disc, 41 mm conventional telescopic front forks and twin rear shock absorbers well-tuned for comfortable long-distance cruising, with a 800 mm seat height, wide handlebar, forward footpegs and a well-padded seat creating a relaxed and comfortable cruiser riding position. \n - Honda Bluetooth Roadsynct connectivity is the standout modern feature, pairing the motorcycle with a smartphone app to display call and SMS notifications, music controls, turn-by-turn navigation prompts and trip data on the premium round analogue-digital instrument console — delivered to market before Royal Enfield added similar connectivity to the Meteor. \n - The instrument console combines an analogue speedometer and tachometer with a central TFT display showing Bluetooth information, while the retro-round LED headlamp with DRL, LED tail lamp, LED indicators and chrome accents give the H'ness CB350 an unmistakably classic Honda CB aesthetic perfectly suited for the modern-classic buyer. \n - Available in Pearl Igneous Black, Pearl Horizon White and Matte Axis Grey Metallic in two variants — DLX and DLX Pro — the H'ness CB350 is priced at approximately Rs 2.02 lakh to Rs 2.15 lakh ex-showroom competing with Royal Enfield Meteor 350 and Jawa Forty-Two. \n - Honda's superior engine refinement, Roadsynct Bluetooth connectivity, dual-channel ABS, premium build quality and the Honda after-sales network depth are the H'ness CB350's primary competitive advantages over Royal Enfield's Meteor, making it the preferred choice for quality-conscious modern-classic buyers who value precision engineering alongside heritage styling.","Royal Enfield Classic 350, Royal Enfield Meteor 350, Jawa 42"
,,,,,Honda,CB350RS,CB350RS,CB 350 RS,2021,2025,Active,,2025,Passenger vehicles,Motorcycle,Petrol,Manual,No,,Scrambler-styled variant of H'ness CB350,Scrambler/RS variant with sportier ergonomics,https://d24ohqpcwj3ww1.cloudfront.net/CB350 RS/media/document/4761587a-05f1-4881-a84e-e5af30ace5fb-69c53851_Final-CB350rs-BROCHURE-15FEB-2.pdf,https://d24ohqpcwj3ww1.cloudfront.net/CB350 RS/media/document/4761587a-05f1-4881-a84e-e5af30ace5fb-69c53851_Final-CB350rs-BROCHURE-15FEB-2.pdf,"min_price: 210000, max_price: 225000",,India,India,,,https://www.honda2wheelersindia.com/,https://www.honda2wheelersindia.com,"Honda Motor Co., Ltd.",,,,"Honda Motor Co., Ltd.",,,,"The Honda CB350RS is the sporty café-racer inspired derivative of the H'ness CB350 platform, sharing the same 348.36cc air-cooled, fuel-injected OHC single-cylinder engine producing 21.07 PS and 30 Nm with a 5-speed gearbox, but distinguished by a darker, more aggressive styling with blacked-out components, golden fork stanchions, golden alloy wheels and a bolder visual identity. \n - The CB350RS retains the H'ness CB350's complete mechanical specification including dual-channel ABS, 310 mm front disc, 240 mm rear disc, 41 mm telescopic front forks and twin rear shock absorbers, while differentiating through blacked-out engine casings, rounded exhaust muffler, sporty flyscreen and darker graphics for a more purposeful café-racer character. \n - Honda Bluetooth Roadsynct is standard on the CB350RS, enabling smartphone connectivity for call and SMS alerts, turn-by-turn navigation on the TFT section of the analogue-TFT instrument console, music controls and ride data tracking, providing the same connected experience as the H'ness CB350 but with a sportier visual execution. \n - The minimalist tail section, solo seat pad for a racing look, blacked-out tank with unique RS graphics and overall darker aesthetic compared to the classically elegant H'ness CB350 appeal strongly to the 25 to 35 age group who want café-racer attitude with Honda's engineering pedigree and reliability. \n - Available in Pearl Igneous Black, Mat Axis Gray Metallic and Matte Steel Black Metallic exclusive to the RS, the CB350RS is priced at approximately Rs 2.03 lakh to Rs 2.17 lakh ex-showroom competing with Royal Enfield Meteor 350, Yezdi Roadster and Jawa Perak. \n - The CB350RS uniquely combines Honda's engine refinement and Roadsynct Bluetooth connectivity with a genuinely distinct café-racer aesthetic, making it the strongest option in the modern-retro 350cc segment for buyers who want the H'ness CB350 platform's proven quality expressed through a bolder and more spirited visual character.","Royal Enfield Meteor 350, Jawa Perak, Honda H'ness CB350"
,,,,,Honda,CB350 (new generation),CB350,"CB350 New Gen, New CB350",2023,2025,Active,,2025,Passenger vehicles,Motorcycle,Petrol,Manual,No,,Updated CB350 with new design language and features,Latest generation of the CB350 family,https://d24ohqpcwj3ww1.cloudfront.net/Cb 350/media/document/a45cf624-b597-44c0-99d7-5a2134ec52a1-69c5387a_honda-hness-cb350.pdf,https://d24ohqpcwj3ww1.cloudfront.net/Cb 350/media/document/a45cf624-b597-44c0-99d7-5a2134ec52a1-69c5387a_honda-hness-cb350.pdf,"min_price: 205000, max_price: 220000",,India,India,,,https://www.honda2wheelersindia.com/,https://www.honda2wheelersindia.com,"Honda Motor Co., Ltd.",,,,"Honda Motor Co., Ltd.",,,,"The Honda CB350 new generation refers to the updated and refined versions of the CB350 platform, continuing to use the proven 348.36cc air-cooled, fuel-injected, 4-stroke OHC single-cylinder engine producing 21.07 PS at 5,500 rpm and 30 Nm at 3,000 rpm, paired with a 5-speed gearbox, with Honda incorporating riding dynamic refinements, updated technology and new colour and graphics options based on customer feedback from the earlier H'ness and RS variants. \n - The new generation CB350 retains dual-channel ABS, a 310 mm front disc, 240 mm rear disc, 41 mm telescopic front forks and twin rear shock absorbers, while benefiting from updated fuel injection calibration for improved throttle response, refined suspension tuning for better composure on Indian roads and updated software for the Bluetooth Roadsynct connectivity system. \n - Honda Bluetooth Roadsynct connectivity with call and SMS notifications, turn-by-turn navigation, music controls and trip data remains standard, while the analogue-TFT hybrid instrument cluster continues to deliver a premium blend of retro character and modern digital functionality valued by modern-classic buyers. \n - New generation updates bring improved riding mode options, potential Honda Selectable Torque Control on select variants, updated colour and graphics reflecting current market trends and refined ergonomic details that keep the CB350 platform competitive against Royal Enfield's continuously evolving Hunter 350 and Classic 350 lineup. \n - The 15-litre fuel tank, approximately 45 to 50 kmpl efficiency, comfortable 800 mm seat height and relaxed cruiser ergonomics ensure the new generation CB350 continues to excel as both a premium daily motorcycle and a weekend touring modern-classic machine. \n - Priced at approximately Rs 2.10 lakh to Rs 2.25 lakh ex-showroom for updated variants competing with Royal Enfield Meteor 350, Hunter 350 and Classic 350, the new generation CB350's combination of Honda engineering precision, connectivity and genuine premium build quality makes it the most refined choice in the fast-growing 350cc modern-classic motorcycle segment.","Royal Enfield Classic 350, Jawa 42, Honda H'ness CB350"
,,,,,Honda,NX500,NX500,NX 500,2023,2025,Active,,2025,Passenger vehicles,Motorcycle,Petrol,Manual,No,,Successor to CB500X with updated styling,Mid-size adventure tourer,https://d24ohqpcwj3ww1.cloudfront.net/NX500/media/document/ce5129a3-ae35-4334-aa82-b73678125e67-69c53a65_2025-NX500-Brochure.pdf,https://d24ohqpcwj3ww1.cloudfront.net/NX500/media/document/ce5129a3-ae35-4334-aa82-b73678125e67-69c53a65_2025-NX500-Brochure.pdf,"min_price: 680000, max_price: 720000",,India,India,,,https://www.honda2wheelersindia.com/,https://www.honda2wheelersindia.com,"Honda Motor Co., Ltd.",,,,"Honda Motor Co., Ltd.",,,,"The Honda NX500 is a mid-size adventure touring motorcycle powered by a 471cc liquid-cooled, parallel twin, 4-stroke DOHC fuel-injected engine producing 46.9 PS at 8,500 rpm and 43.4 Nm at 6,250 rpm, paired with a 6-speed gearbox with assist and slipper clutch, designed to conquer urban roads and adventurous weekend touring routes with genuine twin-cylinder refinement and ADV capability. \n - The NX500 uses a steel twin-spar frame with 41 mm USD front forks offering 150 mm travel, a preload adjustable link mono-shock rear with 145 mm travel, a 310 mm front disc and 240 mm rear disc with dual-channel ABS, 19-inch front and 17-inch rear wire-spoke wheels with adventure-suitable dual-purpose tyres for genuine light off-road readiness. \n - Honda Smartphone Voice Control System (HSVCS), a 5-inch TFT colour instrument panel with Bluetooth and smartphone integration, Honda Selectable Torque Control (HSTC) traction control, Urban and Tour riding modes, a DC power supply and a 12V power socket make the NX500 a well-connected and technology-complete adventure tourer. \n - The adventure styling includes a robust beak front fender, a large height-adjustable windscreen, wide handlebars with hand guards, wire-spoke wheels, knuckle guards, an engine protection bar, aluminium footpegs and an 820 mm seat height — all contributing to a genuine adventure tourer identity suited for mixed on and off-road use. \n - A 17.7-litre fuel tank provides a touring range of approximately 300 to 350 km per fill, with Honda's parallel twin delivering a broad, flexible power band equally suited for city traffic and sustained highway cruising, available in Matt Gunpowder Black Metallic and Pearl Glare White. \n - Priced at approximately Rs 5.26 lakh to Rs 5.50 lakh ex-showroom in India, the NX500 competes with Royal Enfield Himalayan 450, KTM Adventure 390 and Suzuki V-Strom SX, where Honda's twin-cylinder refinement, TFT Bluetooth connectivity, traction control and genuine adventure touring capability justify its premium positioning in the accessible mid-size ADV segment.","Kawasaki Versys 650, Suzuki V-Strom 650, BMW F 750 GS"
,,,,,Honda,CB500X,CB500X,CB 500X,2019,2024,Discontinued,2024,2024,Passenger vehicles,Motorcycle,Petrol,Manual,Yes,"Revised bodywork, wire-spoke wheels option",Replaced by NX500 in 2023,"Mid-weight adventure tourer, now succeeded by NX500",https://d24ohqpcwj3ww1.cloudfront.net/CB500 X/media/document/0f577508-d4f0-4e1f-a50f-dda3711171a6-69c53a99_Honda_CB500X_Brochure-20250520053026.pdf,https://d24ohqpcwj3ww1.cloudfront.net/CB500 X/media/document/0f577508-d4f0-4e1f-a50f-dda3711171a6-69c53a99_Honda_CB500X_Brochure-20250520053026.pdf,"min_price: 660000, max_price: 700000",,India,India,,,https://www.honda2wheelersindia.com/,https://www.honda2wheelersindia.com,"Honda Motor Co., Ltd.",,,,"Honda Motor Co., Ltd.",,,,"The Honda CB500X is a versatile adventure touring motorcycle powered by a 471cc liquid-cooled, parallel twin, 4-stroke DOHC fuel-injected engine producing 46.5 PS at 8,500 rpm and 43.2 Nm at 6,500 rpm, paired with a 6-speed gearbox with assist and slipper clutch, designed as an accessible, broadly capable adventure touring motorcycle suited to both novice and experienced riders. \n - The CB500X uses a steel twin-spar frame with 41 mm USD front forks offering 150 mm travel, a link-type mono-shock rear, 320 mm front disc and 240 mm rear disc with dual-channel ABS, 19-inch front and 17-inch rear spoke wheels with dual-purpose tyres for genuine light off-road capability on gravel and unpaved trails. \n - Honda Selectable Torque Control (HSTC), multiple riding modes, a 5-inch TFT colour display with Bluetooth smartphone connectivity, Honda's Smartphone Voice Control System and a USB charging port provide a comprehensive and connected technology suite that makes the CB500X feel genuinely premium in its class. \n - Adventure ergonomics include an 830 mm seat height, wide handlebars for easy control on rough terrain, hand guards, a large adjustable windscreen with strong wind protection, an upright relaxed touring position and an engine protection guard making it ready for trail use directly from the factory. \n - A 17.7-litre fuel tank with approximately 25 to 30 kmpl efficiency delivers over 400 km touring range, with the smooth and torquey parallel twin renowned for linear, predictable power delivery that makes it exceptionally approachable for less experienced riders while remaining engaging for touring enthusiasts. \n - Available in Matt Gunpowder Black Metallic, Pearl Glare White and Mat Axis Gray Metallic and priced at approximately Rs 8.50 lakh to Rs 9.50 lakh ex-showroom in India as a CBU import, the CB500X competes with Kawasaki Versys 650 and Suzuki V-Strom 650 where Honda's A2-licence-friendly pedigree, twin-cylinder refinement and TFT connectivity are its strongest draws.","Kawasaki Versys 650, Suzuki V-Strom 650, Honda NX500"
,,,,,Honda,CBR650R,CBR650R,CBR 650R,2019,2025,Active,,2025,Passenger vehicles,Motorcycle,Petrol,Manual,Yes,Updated Fireblade-inspired styling in 2024,"New winglets, sharpened bodywork, revised ergonomics",Inline-4 sports tourer with everyday usability,https://d24ohqpcwj3ww1.cloudfront.net/Cb 650 R/media/document/98338a3c-bf32-4e3a-ba61-a6a4e02e0d55-69c53b01_2025-CBR650R-Brochure.pdf,https://d24ohqpcwj3ww1.cloudfront.net/Cb 650 R/media/document/98338a3c-bf32-4e3a-ba61-a6a4e02e0d55-69c53b01_2025-CBR650R-Brochure.pdf,"min_price: 890000, max_price: 950000",,India,India,,,https://www.honda2wheelersindia.com/,https://www.honda2wheelersindia.com,"Honda Motor Co., Ltd.",,,,"Honda Motor Co., Ltd.",,,,"The Honda CBR650R is a premium fully-faired middleweight sports motorcycle powered by a 649cc inline four-cylinder, liquid-cooled, fuel-injected, 4-stroke DOHC engine producing 95 PS at 12,000 rpm and 64 Nm at 8,500 rpm, mated to a 6-speed gearbox with assist and slipper clutch, delivering a genuine inline-four sports motorcycle experience with accessible everyday usability. \n - The CBR650R uses a steel diamond frame with 41 mm Showa SFF-CA USD front forks, a preload adjustable Showa mono-shock rear, 310 mm dual front discs with radial-mount Nissin 4-piston calipers and a 240 mm rear disc with dual-channel ABS plus Honda Selectable Torque Control (HSTC), 17-inch forged alloy wheels with 120/70 front and 180/55 rear radial tyres. \n - Sport, Standard and Rain riding modes via Honda Riding Mode Select, HSTC traction control, a full-colour 5-inch TFT instrument display with Bluetooth connectivity, LED twin headlamps with Fireblade-inspired dual fairing ducts and full LED lighting make the CBR650R a genuinely premium and well-equipped mid-class sports motorcycle. \n - The inline-four engine character with its rev-hungry high-rpm power delivery and a distinctive four-cylinder crescendo up to 12,000 rpm provides the addictive inline-four sports experience that is Honda's hallmark from the CB750 to the RC213V-S, making the CBR650R special among mid-sized sports motorcycles. \n - Available in Grand Prix Red and Matt Gunpowder Black Metallic with a 15.4-litre fuel tank and approximately 20 to 25 kmpl efficiency under mixed conditions, the CBR650R is priced at approximately Rs 9.50 lakh to Rs 10.20 lakh ex-showroom in India competing with Kawasaki Z650 and Yamaha MT-07. \n - The CBR650R is the definitive choice for riders seeking the unique thrill of an inline-four sports motorcycle with accessible power, daily usability, Fireblade-inspired styling, riding modes, traction control and Honda's world-class four-cylinder engineering pedigree in one compelling and complete package.","Kawasaki Ninja 650, Yamaha R6, Suzuki GSX-S750"
,,,,,Honda,CB650R,CB650R,CB 650R,2019,2025,Active,,2025,Passenger vehicles,Motorcycle,Petrol,Manual,Yes,New Neo Sports Café styling update,"Updated headlamp, new chassis refinements",Neo Sports Café naked derived from CBR650R,https://d24ohqpcwj3ww1.cloudfront.net/Cbr550 R/media/document/c6119b4f-7603-4ca2-be97-c610ecc680f9-69c53b58_2025-CB650R-Brochure.pdf,https://d24ohqpcwj3ww1.cloudfront.net/Cbr550 R/media/document/c6119b4f-7603-4ca2-be97-c610ecc680f9-69c53b58_2025-CB650R-Brochure.pdf,"min_price: 880000, max_price: 940000",,India,India,,,https://www.honda2wheelersindia.com/,https://www.honda2wheelersindia.com,"Honda Motor Co., Ltd.",,,,"Honda Motor Co., Ltd.",,,,"The Honda CB650R is the naked street fighter variant of the CBR650R, sharing the same 649cc inline four-cylinder, liquid-cooled, fuel-injected DOHC engine producing 95 PS at 12,000 rpm and 64 Nm at 8,500 rpm with 6-speed gearbox and assist and slipper clutch, but clothed in minimalist Neo-Sports Café styling that blends neo-retro aesthetics with Honda's modern engineering precision. \n - The CB650R shares the CBR650R's premium cycle parts including the steel diamond frame, 41 mm Showa SFF-CA USD front forks, preload adjustable Showa mono-shock rear, 310 mm dual front discs with Nissin 4-piston radial calipers, 240 mm rear disc with dual-channel ABS and HSTC, and the naked format uses the exposed engine and frame as design elements. \n - Sport, Standard and Rain riding modes, HSTC traction control, a full-colour 5-inch TFT instrument display with Bluetooth smartphone connectivity and full LED lighting are all standard, matching the CBR650R in technology while delivering a completely different Neo-Sports Café aesthetic character. \n - The CB650R's Neo-Sports Café design features a round LED headlamp with circular DRL ring, an exposed engine area, minimalist tail unit, sculpted fuel tank, premium alloy wheels and elegant proportions that reference Honda's classic CB café heritage while maintaining thoroughly modern material quality and precision. \n - Available in Candy Chromosphere Red and Matt Gunpowder Black Metallic with a 15.4-litre fuel tank and approximately 20 to 25 kmpl efficiency, the CB650R is priced at approximately Rs 9.40 lakh to Rs 10.00 lakh ex-showroom competing with Kawasaki Z650, Triumph Street Triple and Yamaha MT-07. \n - The CB650R's combination of inline-four excitement and refinement, Neo-Sports Café retro styling, USD forks, traction control, TFT Bluetooth display and Honda's premium brand experience make it one of the most desirable naked motorcycles in its class for riders who want inline-four thrills in a beautiful, technology-forward package.","Kawasaki Z650, Yamaha MT-07, Suzuki GSX-S750"
,,,,,Honda,Gold Wing,Gold Wing,"Goldwing, GL1800",1975,2025,Active,,2025,Passenger vehicles,Motorcycle,Petrol,Automatic,Yes,"Complete redesign in 2018, DCT gearbox option","Flat-6 engine, DCT automatic option, Apple CarPlay, airbag",Flagship luxury touring motorcycle,https://d24ohqpcwj3ww1.cloudfront.net/Goldwing/media/document/0f507fea-65ee-4a7d-8b02-ffdb09ac0723-69c53ba1_2025-Gold-Wing-Brochure.pdf,https://d24ohqpcwj3ww1.cloudfront.net/Goldwing/media/document/0f507fea-65ee-4a7d-8b02-ffdb09ac0723-69c53ba1_2025-Gold-Wing-Brochure.pdf,"min_price: 3900000, max_price: 4200000",,India,India,,,https://www.honda2wheelersindia.com/,https://www.honda2wheelersindia.com,"Honda Motor Co., Ltd.",,,,"Honda Motor Co., Ltd.",,,,"The Honda Gold Wing is Honda's legendary flagship grand touring motorcycle, powered in its current Tour DCT form by a 1,833cc horizontally-opposed flat-six liquid-cooled, fuel-injected SOHC engine producing 125.7 PS at 5,500 rpm and 170 Nm at 4,500 rpm, mated to a 7-speed Dual Clutch Transmission (DCT), representing five decades of Honda touring excellence and the pinnacle of long-distance motorcycling comfort and technology. \n - The Gold Wing's engineering is without precedent in production motorcycles — the horizontally mounted flat-six engine acts as a stressed chassis member, double-wishbone front suspension unique among motorcycles, electric power steering, an electronically adjustable semi-active suspension and an Airbag system on the Tour Airbag variant demonstrate Honda's absolute commitment to innovation over production cost. \n - Apple CarPlay integration on a 7-inch Android-based touchscreen, Bluetooth audio with a premium 6-speaker sound system, heated seats, heated grips, a reverse gear function, electric power steering, cruise control, Tour and Sport and Econ riding modes and a fully integrated navigation system make the Gold Wing effectively a luxury touring vehicle on two wheels. \n - The DCT Dual Clutch Transmission offers fully automatic shifting with manual paddle overrides, a Walking Mode for ultra-slow garage manoeuvrability and a dedicated Tour mode for long-distance fuel efficiency optimisation — technology derived directly from Honda's car engineering division and refined specifically for the Gold Wing's unique character. \n - The Gold Wing Tour variant adds an integrated top case and saddlebags with 110 litres of total storage, an electrically adjustable touring screen and additional comfort features, while the total wet weight of approximately 365 kg is managed through the advanced chassis engineering, DCT and electric power steering making it more accessible than its size suggests. \n - Available in Candy Ardent Red, Pearl Glare White and Mat Gunpowder Black Metallic with a 21-litre fuel tank and approximately 350 to 400 km touring range, the Gold Wing is priced at approximately Rs 38 to 39 lakh ex-showroom in India as a CBU, competing with BMW K1600 and Harley-Davidson touring models as the world's most comprehensively engineered luxury touring motorcycle.","BMW K 1600 GTL, Harley-Davidson Electra Glide, Indian Roadmaster"
